human,hydra,type
CCNT2,t3880aep,one_one
ATG7,t28569aep,one_one
MOCS3,t38621aep,one_one
LONP1,t15989aep,one_one
DGKE,t14259aep,one_one
RRAS2,t22792aep,one_one
DDX10,t32147aep,one_one
BOP1,t4551aep,one_one
RIC1,t14531aep,one_one
FSIP2,t30577aep,one_one
TTC38,t6763aep,one_one
NIPBL,t30922aep,one_one
NFRKB,t8474aep,one_one
IQCK,t19042aep,one_one
GPN1,t23531aep,one_one
SEC63,t2586aep,one_one
NUP50,t20520aep,one_one
DLEC1,t37568aep,one_one
AKAP10,t30926aep,one_one
TUSC2,t13795aep,one_one
NUP214,t22707aep,one_one
MBTPS1,t28681aep,one_one
BORA,t8013aep,one_one
CCDC103,t21506aep,one_one
TSEN2,t20612aep,one_one
HVCN1,t6473aep,one_one
RNF31,t28321aep,one_one
RRNAD_HUMAN,t26127aep,one_one
MRPL20,t23102aep,one_one
HAUS4,t32167aep,one_one
FAIM,t13755aep,one_one
STX18,t32851aep,one_one
NUBP2,t38383aep,one_one
EIF4A3,t19385aep,one_one
MAP2K4,t14030aep,one_one
TSC2,t17819aep,one_one
OTUD4,t5260aep,one_one
PRDX4,t25717aep,one_one
DNAJC3,t1676aep,one_one
DPYS,t9006aep,one_one
CFAP157,t24577aep,one_one
HECTD2,t10592aep,one_one
RNF10,t38446aep,one_one
CCDC191,t28847aep,one_one
PRPF31,t23044aep,one_one
YIPF3,t14452aep,one_one
RAB3GAP2,t13286aep,one_one
ALG9,t2595aep,one_one
NIPAL2,t19658aep,one_one
CYLD,t1084aep,one_one
ATP6V1H,t13813aep,one_one
VWA3A,t14136aep,one_one
AGPS,t9574aep,one_one
PIK3C2B,t18705aep,one_one
HTATSF1,t16823aep,one_one
ACTN1,t19647aep,one_one
ALDH9A1,t1208aep,one_one
RAN,t26210aep,one_one
AEBP2,t11761aep,one_one
PIGZ,t32636aep,one_one
PDSS2,t36216aep,one_one
TENT4B,t22784aep,one_one
MMADHC,t9512aep,one_one
PAK1IP1,t7550aep,one_one
RPL35A,t24303aep,one_one
EIF2S3,t3957aep,one_one
HADHB,t18870aep,one_one
SSRP1,t12457aep,one_one
YRDC,t1500aep,one_one
OSTM1,t21573aep,one_one
DHX37,t1456aep,one_one
LENG9,t24934aep,one_one
ALDH8A1,t38619aep,one_one
RTCA,t12923aep,one_one
ORC4,t38414aep,one_one
IPO13,t23032aep,one_one
GRK5,t13671aep,one_one
NDUFA9,t9943aep,one_one
PTRH1,t21932aep,one_one
UNC80,t25853aep,one_one
PHF10,t17320aep,one_one
AP3S1,t2481aep,one_one
PTPRN2,t25389aep,one_one
PIGT,t13956aep,one_one
TOP1MT,t6762aep,one_one
NTAN1,t709aep,one_one
ATG2B,t36933aep,one_one
SCYL1,t23393aep,one_one
MRI1,t18264aep,one_one
TBC1D13,t3495aep,one_one
TEX10,t89aep,one_one
TYW5,t25384aep,one_one
PRC1,t1839aep,one_one
NUDT21,t19201aep,one_one
GPANK1,t20558aep,one_one
SSR2,t38381aep,one_one
PRPS1,t19864aep,one_one
RAB14,t34689aep,one_one
NTHL1,t12163aep,one_one
PPAT,t15531aep,one_one
MED22,t4973aep,one_one
C9orf64,t14623aep,one_one
RICTOR,t13767aep,one_one
NOA1,t12616aep,one_one
SEH1L,t5499aep,one_one
RTF2,t3677aep,one_one
CEP44,t33213aep,one_one
NAA50,t614aep,one_one
METTL14,t22675aep,one_one
NOCT,t20183aep,one_one
HFM1,t28293aep,one_one
HBP1,t19827aep,one_one
ABHD2,t292aep,one_one
METAP1,t24758aep,one_one
BLM,t32046aep,one_one
GPS1,t8628aep,one_one
SCRIB,t21097aep,one_one
ANKRD49,t2761aep,one_one
SMARCD1,t22756aep,one_one
FAXDC2,t1570aep,one_one
TUBGCP6,t2737aep,one_one
BRIP1,t29819aep,one_one
DCTPP1,t32334aep,one_one
POLR3B,t28638aep,one_one
SAMHD1,t23446aep,one_one
PEDS1,t10569aep,one_one
PFKM,t11075aep,one_one
HSPA9,t18073aep,one_one
RPS5,t18627aep,one_one
PSMD2,t6757aep,one_one
MEIG1,t13822aep,one_one
HECTD3,t4641aep,one_one
AFMID,t17958aep,one_one
TMEM64,t14612aep,one_one
TAF8,t36483aep,one_one
TRAIP,t5361aep,one_one
NMNAT1,t21657aep,one_one
NUDT15,t2574aep,one_one
TRMT112,t32862aep,one_one
CEP164,t30744aep,one_one
PPME1,t9635aep,one_one
ALG6,t13673aep,one_one
MSH3,t26498aep,one_one
SSR1,t8661aep,one_one
SF3A1,t1649aep,one_one
TSN,t8862aep,one_one
LIN52,t35401aep,one_one
CHERP,t21833aep,one_one
AADAT,t3351aep,one_one
DTD1,t31891aep,one_one
BTBD9,t23468aep,one_one
BICC1,t18510aep,one_one
VIPAS39,t4309aep,one_one
A1CF,t23209aep,one_one
DTL,t35552aep,one_one
IFT80,t8491aep,one_one
AP4M1,t20120aep,one_many
AP3B1,t15202aep,one_one
ACOX3,t10960aep,one_one
XYLB,t2010aep,one_one
MPC2,t31759aep,one_one
ASL,t2873aep,one_one
MGAT1,t6606aep,one_one
GTF2E1,t3518aep,one_one
AP2S1,t64aep,one_one
TMBIM6,t20281aep,one_one
ATP2C1,t21448aep,one_one
SLC10A7,t17315aep,one_one
ABHD18,t19910aep,one_one
FCSK,t25546aep,one_one
RWDD1,t34603aep,one_one
MRPL47,t16451aep,one_one
CXXC1,t29600aep,one_one
FBXO7,t8664aep,one_one
DENND3,t900aep,one_one
UBE2C,t623aep,one_one
PIP5K1B,t3273aep,one_one
HSF2BP,t99aep,one_one
APEH,t18375aep,one_one
ACADL,t10924aep,one_one
PITRM1,t18875aep,one_one
NEPRO,t18846aep,one_one
REC114,t25612aep,one_one
GUF1,t19173aep,one_one
GALM,t21070aep,one_one
CEP95,t5657aep,one_one
COPS4,t10837aep,one_one
PCTP,t32305aep,one_one
DGAT1,t4330aep,one_one
POLR2A,t17344aep,one_one
IK,t7302aep,one_one
PPP2R5A,t13117aep,one_one
ODR4,t12432aep,one_one
ALKBH5,t16635aep,one_one
NOP9,t3303aep,one_one
MOSMO,t1238aep,one_one
CERK,t19007aep,one_one
CFAP300,t34669aep,one_one
TPK1,t15594aep,one_one
RPF1,t13384aep,one_one
EIF4ENIF1,t23898aep,one_one
MRPS18A,t22779aep,one_one
LCMT1,t5714aep,one_one
COPG1,t4168aep,one_one
CCDC61,t4853aep,one_one
AP1G1,t15976aep,one_one
RRM1,t19180aep,one_one
ATP6V1F,t37624aep,one_one
PSMG4,t28853aep,one_many
ADAL,t21995aep,one_one
ERMP1,t21857aep,one_one
WDR53,t12646aep,one_one
PARG,t38646aep,one_one
TMEM229B,t6808aep,one_one
GEMIN6,t32705aep,one_one
AIDA,t27165aep,one_one
GFM1,t13647aep,one_one
CRBN,t8656aep,one_one
NEU1,t6789aep,one_one
CPLANE2,t29235aep,one_one
LRRCC1,t5184aep,one_one
PIGM,t6183aep,one_one
ASH2L,t27910aep,one_many
MEIOC,t9960aep,one_one
XRCC3,t20157aep,one_one
IDH3B,t7847aep,one_one
SDHB,t10387aep,one_one
SHMT1,t16585aep,one_one
MPI,t15894aep,one_one
RFC1,t37739aep,one_one
NUDT2,t1353aep,one_one
NEK3,t15305aep,one_one
SUB1,t37634aep,one_one
NAA20,t29741aep,one_one
NUTF2,t789aep,one_one
TFAP4,t31947aep,one_one
FAM161A,t9928aep,one_one
MCMDC2,t30365aep,one_one
SNAP47,t32906aep,one_one
CTR9,t12896aep,one_one
INTS8,t6617aep,one_one
TMEM199,t27977aep,one_one
USB1,t18550aep,one_one
MRPL4,t19421aep,one_one
NRDE2,t22036aep,one_one
FZR1,t9865aep,one_one
AUP1,t15257aep,one_one
PSMD9,t16730aep,one_one
EI24,t13773aep,one_one
SART1,t5414aep,one_one
MARCHF6,t26386aep,one_one
ECI2,t16369aep,one_one
POLR3D,t3612aep,one_one
SUOX,t5006aep,one_one
DCAF17,t10636aep,one_one
SPOUT1,t4273aep,one_one
CHFR,t8926aep,one_one
VPS50,t18272aep,one_one
MIPEP,t35855aep,one_one
PI4K2A,t1779aep,one_one
CUEDC2,t17064aep,one_one
EPB41L4A,t12239aep,one_one
SPG7,t4869aep,one_one
MRPS33,t19476aep,one_one
SSUH2,t20257aep,one_one
NPHP1,t32514aep,one_one
ZMPSTE24,t776aep,one_one
PAK3,t29073aep,one_one
WDPCP,t17314aep,one_one
POLR2E,t20211aep,one_one
MRPL12,t17370aep,one_one
CLNS1A,t10345aep,one_one
PRKCE,t11480aep,one_one
UBE4A,t13872aep,one_one
FUT10,t29033aep,one_one
RSBN1L,t33193aep,one_one
WDR59,t24318aep,one_one
RUFY4,t35823aep,one_one
CFAP65,t145aep,one_one
RPTOR,t2978aep,one_one
PACRGL,t17553aep,one_one
MFSD9,t22406aep,one_one
SLC30A7,t12802aep,one_one
EDEM1,t6629aep,one_one
LSM10,t23776aep,one_one
NUS1,t12637aep,one_one
SERAC1,t11459aep,one_one
PCNX1,t27875aep,one_one
MYG1,t18887aep,one_one
MED11,t20120aep,one_many
PEX12,t11521aep,one_one
CCS,t33868aep,one_one
RRP8,t28967aep,one_one
EPRS1,t17673aep,one_one
PSEN1,t2558aep,one_one
TMEM33,t13965aep,one_one
GTF2H3,t10698aep,one_one
DMC1,t21290aep,one_one
EZH2,t24585aep,one_one
CCDC174,t4958aep,one_one
CCNQ,t335aep,one_one
CMTR1,t29702aep,one_one
PIGK,t27939aep,one_one
WDFY2,t12074aep,one_one
TRAPPC9,t5172aep,one_one
CEP89,t8774aep,one_one
CNOT10,t3278aep,one_one
MSL2,t10537aep,one_one
ARGLU1,t32782aep,one_one
POLH,t17915aep,one_one
SBDS,t11056aep,one_one
UTP18,t1864aep,one_one
EIF4E,t6612aep,one_one
RPL9,t12063aep,one_many
RPL9P7,t12063aep,one_many
RPL9P8,t12063aep,one_many
RPL9P9,t12063aep,one_many
POLG,t17049aep,one_one
MLLT10,t20246aep,one_one
MRPS22,t16840aep,one_one
ATP8B2,t33045aep,one_one
C8orf34,t528aep,one_one
SPAG17,t30442aep,one_one
NFXL1,t26642aep,one_one
PNPLA7,t45aep,one_one
ANKMY2,t3696aep,one_one
WDR17,t25608aep,one_one
BAHD1,t10842aep,one_one
RHBDD1,t1102aep,one_one
IFT43,t16801aep,one_one
HINFP,t2756aep,one_one
SMARCAD1,t24664aep,one_one
SAMD15,t20716aep,one_one
SMC3,t11885aep,one_one
POLR2D,t24360aep,one_one
RNASEH1,t4143aep,one_one
FEN1,t15221aep,one_one
BUD31,t14285aep,one_one
RPS23,t9521aep,one_one
RPS4X,t28720aep,one_one
SUPT4H1,t8685aep,one_one
VPS72,t22171aep,one_one
SGCB,t33346aep,one_one
ATRAID,t27143aep,one_one
STIMATE,t12220aep,one_one
PRPF38A,t3515aep,one_one
KY,t31037aep,one_one
CYB5D2,t326aep,one_one
MADD,t24576aep,one_one
MYBBP1A,t1931aep,one_one
COMMD4,t3499aep,one_one
DHCR7,t26047aep,one_one
HECTD1,t15923aep,one_one
PHGDH,t5127aep,one_one
JUP,t1688aep,one_one
DAP3,t17716aep,one_one
GALK1,t7549aep,one_one
CFAP298,t19310aep,one_one
TTLL12,t3432aep,one_one
DEF8,t6369aep,one_one
SLC25A26,t4091aep,one_one
SPATA5,t14317aep,one_one
NHLRC2,t1198aep,one_one
CACTIN,t38275aep,one_one
APPBP2,t32901aep,one_one
GUCD1,t23811aep,one_one
FUZ,t16940aep,one_one
PUS3,t21138aep,one_one
PTPN23,t38380aep,one_one
EXD2,t14235aep,one_one
DIMT1,t598aep,one_one
KCTD3,t13808aep,one_one
CEBPZ,t19404aep,one_one
RSU1,t34764aep,one_one
FXN,t23129aep,one_one
ALG11,t47aep,one_one
TMEM201,t30859aep,one_one
BRAT1,t33907aep,one_one
LDHD,t10840aep,one_one
THNSL2,t34194aep,one_one
DNAJC10,t22012aep,one_one
MCFD2,t20467aep,one_one
NUP133,t16768aep,one_one
PHF3,t35847aep,one_one
TSR2,t10774aep,one_one
KTI12,t32845aep,one_one
SPG11,t37307aep,one_one
GPATCH1,t18202aep,one_one
NAA15,t10994aep,one_one
AGXT2,t15933aep,one_one
WDR12,t13374aep,one_one
YTHDC2,t7486aep,one_one
TTLL8,t17437aep,one_one
AP5Z1,t1842aep,one_one
SRM,t18746aep,one_one
ALAS2,t20377aep,one_one
RPS19,t22753aep,one_one
CCT2,t24622aep,one_one
TMEM94,t12249aep,one_one
AK9,t35679aep,one_one
MSL1,t8391aep,one_one
BRAP,t37788aep,one_one
PALS1,t21507aep,one_one
POMGNT2,t22194aep,one_one
ZFAND1,t37839aep,one_one
CTNNBL1,t13357aep,one_one
PIGQ,t9392aep,one_one
SINHCAF,t4372aep,one_one
GTSE1,t749aep,one_one
PSENEN,t7265aep,one_one
CDKL5,t4244aep,one_one
GATM,t30805aep,one_one
MAP3K1,t8218aep,one_one
PDIA6,t4917aep,one_one
PSMD5,t11078aep,one_one
WLS,t29103aep,one_one
CCDC171,t36103aep,one_one
GK5,t5345aep,one_one
MMGT1,t18086aep,one_one
ACBD3,t24340aep,one_one
CLSPN,t28761aep,one_one
BCCIP,t787aep,one_one
PISD,t34802aep,one_one
MKLN1,t2769aep,one_one
DHRS7,t11072aep,one_one
MSH5,t9804aep,one_one
CFAP410,t2310aep,one_one
CAT,t5107aep,one_one
NASP,t30411aep,one_one
KHK,t7538aep,one_one
SAMD5,t6542aep,one_one
B3GNTL1,t7713aep,one_one
SLC13A5,t30903aep,one_one
NALCN,t18124aep,one_one
NOC3L,t15169aep,one_one
SPDL1,t17894aep,one_one
SMAD5,t28624aep,one_one
GINS4,t9085aep,one_one
DPH7,t26770aep,one_one
SLC25A37,t594aep,one_one
PRKN,t18937aep,one_one
EIF5B,t18740aep,one_one
POLR2C,t15555aep,one_one
GNAI1,t12031aep,one_one
CPSF1,t31819aep,one_one
KIAA0100,t36788aep,one_one
FKBP15,t5619aep,one_one
GPATCH4,t32692aep,one_one
TTC39B,t22196aep,one_one
CWC27,t21006aep,one_one
NELFCD,t6579aep,one_one
ASPM,t37316aep,one_one
CNTROB,t31547aep,one_one
TADA1,t38572aep,one_one
ALKBH8,t14154aep,one_one
RCL1,t15522aep,one_one
USP15,t5397aep,one_one
GMPPB,t20541aep,one_one
MTCH2,t4918aep,one_one
ETHE1,t7968aep,one_one
CHTF8,t10889aep,one_one
CPOX,t20344aep,one_one
SNU13,t20655aep,one_one
SMAD4,t4992aep,one_one
MED21,t21830aep,one_one
URB2,t21021aep,one_one
EEA1,t3793aep,one_one
KDM7A,t16522aep,one_one
DEPTOR,t15201aep,one_one
ODAD4,t29426aep,one_one
AMBRA1,t24948aep,one_one
ACTR6,t19258aep,one_one
NAA60,t23707aep,one_one
POLR1B,t30975aep,one_one
CENPJ,t17174aep,one_one
KIF15,t3741aep,one_one
AP5S1,t34702aep,one_one
SLC25A17,t455aep,one_one
AP2A2,t6632aep,one_one
GCK,t22801aep,one_one
CSTF3,t36583aep,one_one
MAN2A1,t30080aep,one_one
TSTD2,t19784aep,one_one
MMS22L,t6540aep,one_one
LANCL3,t36604aep,one_one
DHDDS,t32333aep,one_one
ADHFE1,t15092aep,one_one
WDTC1,t30806aep,one_one
FLCN,t16081aep,one_one
SLC7A6OS,t5980aep,one_one
TSEN34,t9665aep,one_one
C1orf43,t19925aep,one_one
GNB1L,t26475aep,one_one
PNN,t15224aep,one_one
SEPSECS,t12978aep,one_one
PICK1,t16469aep,one_one
SMC4,t10268aep,one_one
WBP11,t22141aep,one_one
POLR3H,t11754aep,one_one
MPC1,t1668aep,one_one
PUS1,t35394aep,one_one
SHTN1,t1955aep,one_one
URB1,t31311aep,one_one
PSMD7,t6783aep,one_one
TMEM115,t23197aep,one_one
WDR93,t31400aep,one_one
XRRA1,t32614aep,one_one
NDUFAF7,t19797aep,one_one
KRTCAP2,t22387aep,one_one
TERB1,t15765aep,one_one
KIF18A,t25232aep,one_one
CHMP7,t7483aep,one_one
COQ2,t14992aep,one_one
TUBGCP5,t20770aep,one_one
ABCB9,t15576aep,one_one
SRRD,t24479aep,one_one
SCOC,t32133aep,one_one
FCF1,t24174aep,one_one
MAN1A2,t29611aep,one_one
CPNE3,t26958aep,one_one
NPHP4,t34465aep,one_one
MPDU1,t37951aep,one_one
ZRANB2,t15860aep,one_one
SNAPIN,t13433aep,one_one
PSMC4,t4142aep,one_one
PRIM2,t12723aep,one_one
AGFG1,t11831aep,one_one
AFDN,t32902aep,one_one
DDX39B,t16966aep,one_one
PUM3,t23115aep,one_one
AGK,t28743aep,one_one
RNF220,t33853aep,one_one
TTC19,t17925aep,one_one
KHDC4,t26480aep,one_one
COX18,t19798aep,one_one
SIRT1,t191aep,one_one
COG8,t27409aep,one_one
TEPSIN,t9481aep,one_one
RNF121,t10986aep,one_one
NUFIP1,t9694aep,one_one
YEATS2,t34121aep,one_one
POLDIP2,t23328aep,one_one
DERA,t19424aep,one_one
GTF3C3,t15981aep,one_one
NDUFS4,t11807aep,one_one
HMGCL,t21939aep,one_one
HADHA,t12557aep,one_one
VBP1,t1884aep,one_one
RAB11B,t21836aep,one_one
RPGRIP1L,t18134aep,one_one
DENND4A,t29840aep,one_one
ZDHHC12,t13661aep,one_one
NDC1,t21401aep,one_one
GOLPH3,t22937aep,one_one
ZCCHC4,t13142aep,one_one
TMEM138,t25408aep,one_one
UTP3,t8890aep,one_one
TBC1D23,t12915aep,one_one
MTRR,t21518aep,one_one
MUTYH,t12152aep,one_one
MOSPD1,t13395aep,one_one
FAN1,t9809aep,one_one
STX16,t10623aep,one_one
MRPS14,t35373aep,one_one
ATP5PD,t24941aep,one_one
ACAT1,t15734aep,one_one
GTF2E2,t23519aep,one_one
RPS25,t19158aep,one_one
CWF19L2,t19847aep,one_one
SPRYD7,t2901aep,one_one
ULK3,t19649aep,one_one
ZDHHC24,t9236aep,one_one
ZC3HC1,t5474aep,one_one
CEP112,t26401aep,one_one
EXOC2,t29104aep,one_one
TMBIM4,t14604aep,one_one
IFT57,t15220aep,one_one
WARS2,t8735aep,one_one
PFDN2,t7837aep,one_one
SUPT5H,t29606aep,one_one
TMEM50A,t1924aep,one_one
TAF6,t12990aep,one_one
PPP2CB,t4657aep,one_one
PSMD6,t11562aep,one_one
PGS1,t28460aep,one_one
RABL3,t23779aep,one_one
AXDND1,t15108aep,one_one
GPR155,t1264aep,one_one
ACO2,t19313aep,one_one
SENP7,t3325aep,one_one
RIOK2,t1724aep,one_one
PSME3IP1,t32924aep,one_one
TBCCD1,t8988aep,one_one
ANAPC10,t7404aep,one_one
SLC37A4,t7710aep,one_one
NOP2,t25879aep,one_one
CRYM,t4126aep,one_one
MOGAT2,t21415aep,one_one
SPDYA,t11827aep,one_one
IQCH,t15639aep,one_one
NUP43,t20597aep,one_one
TMEM18,t4671aep,one_one
KICS2,t10795aep,one_one
MYO10,t31829aep,one_one
LYAR,t16525aep,one_one
VPS54,t29906aep,one_one
CHMP2B,t2375aep,one_one
TEX264,t16761aep,one_one
LSM3,t19160aep,one_one
ZNHIT3,t35442aep,one_one
ETFDH,t2524aep,one_one
CFAP70,t9794aep,one_one
TEX261,t26389aep,one_one
TBC1D9,t23655aep,one_one
ZCCHC9,t12489aep,one_one
ITFG1,t23357aep,one_one
BAP1,t36770aep,one_one
ELP4,t23672aep,one_one
TMEM209,t16513aep,one_one
FDXACB1,t10948aep,one_one
HDHD3,t16252aep,one_one
ZMAT5,t15580aep,one_one
HAO1,t8969aep,one_one
NFS1,t3461aep,one_one
PIGN,t10137aep,one_one
NDUFV2,t29852aep,one_one
GART,t28791aep,one_one
UBE2L3,t12059aep,one_one
HMGCS1,t5726aep,one_one
C5orf22,t6362aep,one_one
NCBP3,t638aep,one_one
SYCP2L,t31227aep,one_one
KIAA0930,t629aep,one_one
BLOC1S2,t16033aep,one_one
LCLAT1,t11773aep,one_one
AHCTF1,t35372aep,one_one
MFSD3,t17467aep,one_one
SPEN,t24464aep,one_one
PGAP2,t17304aep,one_one
BOK,t364aep,one_one
DPM1,t31980aep,one_one
ERAL1,t23069aep,one_one
RAB4B,t34636aep,one_one
MCM6,t5999aep,one_one
FHOD3,t11571aep,one_one
NDUFAF6,t12218aep,one_one
KMT5C,t14142aep,one_one
METTL4,t21001aep,one_one
ZCRB1,t31916aep,one_one
MRPS24,t13954aep,one_one
HPS4,t18183aep,one_one
DBNL,t28607aep,one_one
CTDP1,t7587aep,one_one
SLC12A8,t34434aep,one_one
RGSL1,t16200aep,one_one
TTC36,t26874aep,one_one
NDUFS2,t22104aep,one_one
LUC7L3,t15679aep,one_one
SRI,t13969aep,one_one
MRPS5,t12556aep,one_one
TMEM241,t30268aep,one_one
TMEM41B,t7651aep,one_one
WDR88,t34018aep,one_one
USP30,t22613aep,one_one
SLC35E3,t35903aep,one_one
DDHD1,t5146aep,one_one
EXD1,t13994aep,one_one
DYNLRB2,t26825aep,one_one
GBF1,t12039aep,one_one
MTFMT,t7474aep,one_one
ZC3H10,t16978aep,one_one
ZFYVE21,t9425aep,one_one
DCTN4,t2253aep,one_one
GUCA1ANB,t27180aep,one_one
TXNDC9,t2766aep,one_one
EED,t16826aep,one_one
ILF2,t15143aep,one_one
COASY,t6400aep,one_one
GLE1,t4954aep,one_one
SLC35D3,t2166aep,one_one
KIAA1328,t17462aep,one_one
AVL9,t17469aep,one_one
SLC25A46,t27135aep,one_one
PPWD1,t30044aep,one_one
MRRF,t22217aep,one_one
TIMM29,t35977aep,one_one
NICN1,t10501aep,one_one
DPH5,t22685aep,one_one
PIN4,t22820aep,one_one
STARD10,t15948aep,one_one
MED31,t8716aep,one_one
UNC119B,t22226aep,one_one
DCDC1,t19369aep,one_one
APAF1,t22971aep,one_one
DNAJC8,t19737aep,one_one
MYO1D,t27347aep,one_one
NUP153,t5622aep,one_one
ARF6,t35aep,one_one
LACTB2,t13521aep,one_one
FAM214B,t1420aep,one_one
C2CD5,t854aep,one_one
NAXD,t21081aep,one_one
KIAA2013,t8663aep,one_one
RTF1,t14994aep,one_one
DCAF13,t16715aep,one_one
RXYLT1,t4062aep,one_one
N6AMT1,t18709aep,one_one
PRMT5,t27232aep,one_one
DARS1,t19439aep,one_one
PAFAH1B1,t15608aep,one_one
DHX9,t38435aep,one_one
NPRL3,t21196aep,one_one
MYO9B,t2415aep,one_one
WRN,t26360aep,one_one
FAM199X,t9890aep,one_one
LHFPL2,t3520aep,one_one
ABHD13,t9143aep,one_one
SMARCE1,t10613aep,one_one
PGAP3,t38680aep,one_one
SPATA17,t21618aep,one_one
HYLS1,t26525aep,one_one
OPA3,t22531aep,one_one
SUDS3,t5162aep,one_one
UGGT1,t22778aep,one_one
C9orf78,t2421aep,one_one
LIPT1,t5518aep,one_one
AP3D1,t17953aep,one_one
KATNA1,t618aep,one_one
POLE2,t11798aep,one_one
KIF23,t8282aep,one_one
CSTF1,t5644aep,one_one
TRAP1,t28220aep,one_one
ELOB,t21357aep,one_one
PPM1K,t23356aep,one_one
MCPH1,t8853aep,one_one
RBM17,t5475aep,one_one
THG1L,t37025aep,one_one
KANSL3,t15440aep,one_one
ANAPC5,t634aep,one_one
FAF1,t14473aep,one_one
RBMX2,t23414aep,one_one
SLU7,t14072aep,one_one
GNAL,t12724aep,one_one
CCNH,t3381aep,one_one
GFER,t15547aep,one_one
PRPF4B,t6485aep,one_one
PPP1R7,t8460aep,one_one
ALDH1L2,t16864aep,one_one
PAN2,t1470aep,one_one
NDUFAF5,t34080aep,one_one
PPIL4,t32107aep,one_one
EDEM2,t6337aep,one_one
RPP21,t6222aep,one_one
ORC3,t21569aep,one_one
PRODH,t8264aep,one_one
GABARAP,t3945aep,one_one
TOMM40,t13130aep,one_one
GOT2,t22373aep,one_one
VCL,t9509aep,one_one
CHAF1B,t22355aep,one_one
MRPL23,t28179aep,one_one
DNAJC21,t24477aep,one_one
CEP78,t12408aep,one_one
ARMC3,t7077aep,one_one
CCDC62,t857aep,one_one
MAPKAPK5,t26459aep,one_one
MYCBPAP,t25372aep,one_one
RNASEH2C,t8930aep,one_one
ACRC_HUMAN,t25090aep,one_one
RPAP1,t34430aep,one_one
SIAE,t2316aep,one_one
ABCF3,t1639aep,one_one
UCKL1,t31753aep,one_one
SDHAF2,t9327aep,one_one
CRLS1,t2588aep,one_one
NDUFAB1,t19286aep,one_one
DEPDC5,t16058aep,one_one
REEP5,t28475aep,one_one
CTDSPL2,t12999aep,one_one
ANKRD13C,t19559aep,one_one
HMCES,t25390aep,one_one
JMJD8,t37498aep,one_one
EBNA1BP2,t15591aep,one_one
TACO1,t18247aep,one_one
ATG10,t5762aep,one_one
PNO1,t22365aep,one_one
EIF2AK3,t11852aep,one_one
DRG1,t38633aep,one_one
FAM149A,t31915aep,one_one
DFFA,t5259aep,one_one
FH,t12608aep,one_one
COX5B,t14982aep,one_one
CRAT,t17796aep,one_one
RFX5,t6356aep,one_one
DCTN1,t8605aep,one_one
SEPTIN2,t33845aep,one_one
JMJD6,t14024aep,one_one
ADAT2,t28853aep,one_many
GOLGA5,t6071aep,one_one
HDAC2,t14410aep,one_one
CLP1,t16583aep,one_one
ENTR1,t14275aep,one_one
GPATCH3,t30928aep,one_one
CH037_HUMAN,t22069aep,one_one
POP1,t26161aep,one_one
GRWD1,t25916aep,one_one
MRPL45,t29249aep,one_one
FICD,t66aep,one_one
NIFK,t12858aep,one_one
METTL9,t28763aep,one_one
CACYBP,t10544aep,one_one
TERF2IP,t27884aep,one_one
CCDC180,t33644aep,one_one
MRPS12,t32129aep,one_one
GBA,t10947aep,one_one
CPT2,t14048aep,one_one
ACTB,t11116aep,one_one
RFX4,t30134aep,one_one
TAPT1,t28851aep,one_one
INTS5,t32957aep,one_one
ERICH6,t34069aep,one_one
DNAAF1,t27330aep,one_one
TATDN2,t14512aep,one_one
MICU1,t29615aep,one_one
BUD13,t16671aep,one_one
MED18,t15752aep,one_one
HELLS,t24709aep,one_one
SDAD1,t32713aep,one_one
AATF,t16476aep,one_one
LSM4,t22666aep,one_one
MTREX,t17940aep,one_one
RPL15,t19267aep,one_one
GTF2B,t24439aep,one_one
CCDC14,t159aep,one_one
SMYD5,t15189aep,one_one
C8orf82,t16090aep,one_one
TTC27,t21323aep,one_one
USP34,t5025aep,one_one
EFL1,t30804aep,one_one
HID1,t19437aep,one_one
C19orf47,t26107aep,one_one
POGLUT1,t23454aep,one_one
GTSF1,t31796aep,one_one
TMEM230,t19465aep,one_one
SMIM14,t19179aep,one_one
VRK1,t1697aep,one_one
QTRT1,t4241aep,one_one
TMEM242,t38004aep,one_one
SHOC2,t19199aep,one_one
SDHD,t15512aep,one_one
KDM1A,t4295aep,one_one
ZFPL1,t18467aep,one_one
TKT,t14971aep,one_one
ERP29,t3884aep,one_one
SHMT2,t36590aep,one_one
VAC14,t24335aep,one_one
SCD5,t19848aep,one_one
DGCR8,t30735aep,one_one
PUS7,t23534aep,one_one
CRAMP1,t1610aep,one_one
AGPAT5,t7428aep,one_one
SNX6,t17621aep,one_one
CEP131,t38315aep,one_one
DCAF1,t26648aep,one_one
BBOX1,t15706aep,one_one
SNX4,t5101aep,one_one
NUP98,t4531aep,one_one
XPC,t1987aep,one_one
ORC2,t1266aep,one_one
SNTB1,t3468aep,one_one
RALBP1,t26440aep,one_one
RNLS,t26290aep,one_one
TMEM198,t2393aep,one_one
DCLRE1A,t19904aep,one_one
DPH6,t11587aep,one_one
USP48,t25762aep,one_one
ZGRF1,t36923aep,one_one
RGS22,t9124aep,one_one
SNIP1,t3481aep,one_one
DYNC2I1,t24466aep,one_one
NEDD4L,t21941aep,one_one
SDF4,t15230aep,one_one
MLST8,t1360aep,one_one
KCTD10,t16863aep,one_one
GAR1,t20207aep,one_one
SNX8,t444aep,one_one
PRORP,t17027aep,one_one
